date,hour,zone,congestion_index,estimated_vehicles,avg_speed_kmh,co2_emissions_kg,fuel_waste_liters,is_weekend
2025-02-27,0,Business Bay,0.187,638,57.9,47.25,30.8,False
2025-02-27,1,Business Bay,0.084,551,64.8,36.54,10.5,False
2025-02-27,2,Business Bay,0.069,563,65.3,36.68,12.5,False
2025-02-27,3,Business Bay,0.196,609,55.2,45.5,39.1,False
2025-02-27,4,Business Bay,0.09,533,62.1,35.59,15.6,False
2025-02-27,5,Business Bay,0.042,624,61.4,39.38,0.0,False
2025-02-27,6,Business Bay,0.22,603,57.4,46.11,33.6,False
2025-02-27,7,Business Bay,0.738,872,31.1,100.62,147.6,False
2025-02-27,8,Business Bay,1.0,1020,18.7,137.7,222.2,False
2025-02-27,9,Business Bay,0.786,870,30.6,103.51,143.9,False
2025-02-27,10,Business Bay,0.791,878,28.7,104.79,174.9,False
2025-02-27,11,Business Bay,0.611,767,36.7,81.15,118.1,False
2025-02-27,12,Business Bay,0.758,890,28.7,104.02,144.7,False
2025-02-27,13,Business Bay,0.899,877,27.5,111.75,173.9,False
2025-02-27,14,Business Bay,0.734,805,34.0,92.6,154.3,False
2025-02-27,15,Business Bay,0.641,842,30.8,91.0,147.5,False
2025-02-27,16,Business Bay,0.718,860,33.2,97.9,138.7,False
2025-02-27,17,Business Bay,1.0,1008,25.1,136.08,197.3,False
2025-02-27,18,Business Bay,1.0,984,16.2,132.84,192.0,False
2025-02-27,19,Business Bay,0.98,953,16.5,127.23,181.2,False
2025-02-27,20,Business Bay,0.971,1019,20.9,135.38,200.2,False
2025-02-27,21,Business Bay,0.828,857,28.7,104.66,170.1,False
2025-02-27,22,Business Bay,0.327,623,52.1,52.64,65.6,False
2025-02-27,23,Business Bay,0.204,567,51.4,42.71,42.9,False
2025-02-27,0,Al Quoz,0.161,552,56.5,39.79,14.6,False
2025-02-27,1,Al Quoz,0.023,464,72.3,28.64,1.6,False
2025-02-27,2,Al Quoz,0.041,498,63.5,31.42,1.0,False
2025-02-27,3,Al Quoz,0.0,475,68.8,28.5,0.0,False
2025-02-27,4,Al Quoz,0.085,557,61.7,36.97,2.2,False
2025-02-27,5,Al Quoz,0.017,539,63.7,33.02,0.0,False
2025-02-27,6,Al Quoz,0.145,523,62.2,37.05,33.5,False
2025-02-27,7,Al Quoz,0.547,771,40.6,77.91,109.4,False
2025-02-27,8,Al Quoz,0.739,870,34.1,100.45,159.3,False
2025-02-27,9,Al Quoz,0.506,760,37.4,74.42,98.0,False
2025-02-27,10,Al Quoz,0.44,706,50.1,65.67,82.7,False
2025-02-27,11,Al Quoz,0.43,715,48.9,65.98,84.1,False
2025-02-27,12,Al Quoz,0.528,770,41.5,76.71,106.2,False
2025-02-27,13,Al Quoz,0.611,792,35.1,83.82,151.0,False
2025-02-27,14,Al Quoz,0.367,694,47.7,60.75,74.6,False
2025-02-27,15,Al Quoz,0.442,688,46.6,64.08,100.2,False
2025-02-27,16,Al Quoz,0.359,708,43.5,61.57,93.8,False
2025-02-27,17,Al Quoz,0.553,754,33.2,76.53,112.5,False
2025-02-27,18,Al Quoz,0.747,865,31.2,100.38,134.3,False
2025-02-27,19,Al Quoz,0.651,809,36.5,88.06,149.0,False
2025-02-27,20,Al Quoz,0.615,811,33.3,86.09,96.9,False
2025-02-27,21,Al Quoz,0.419,667,43.8,60.97,91.9,False
2025-02-27,22,Al Quoz,0.273,634,53.6,51.02,65.5,False
2025-02-27,23,Al Quoz,0.0,507,66.8,30.42,7.5,False
2025-02-27,0,DIP,0.117,561,60.7,38.57,0.4,False
2025-02-27,1,DIP,0.0,475,65.3,28.5,0.0,False
2025-02-27,2,DIP,0.0,532,62.4,31.92,23.2,False
2025-02-27,3,DIP,0.101,517,64.1,34.92,54.6,False
2025-02-27,4,DIP,0.068,538,60.2,35.03,17.8,False
2025-02-27,5,DIP,0.021,464,59.1,28.58,9.1,False
2025-02-27,6,DIP,0.161,608,61.5,43.82,23.0,False
2025-02-27,7,DIP,0.409,695,43.3,63.01,85.4,False
2025-02-27,8,DIP,0.61,792,37.7,83.73,124.6,False
2025-02-27,9,DIP,0.454,765,41.3,71.92,76.0,False
2025-02-27,10,DIP,0.268,683,54.6,54.71,52.7,False
2025-02-27,11,DIP,0.274,647,52.5,52.09,53.5,False
2025-02-27,12,DIP,0.442,789,42.6,73.51,91.2,False
2025-02-27,13,DIP,0.503,756,42.9,73.88,86.8,False
2025-02-27,14,DIP,0.41,745,48.0,67.63,45.4,False
2025-02-27,15,DIP,0.127,584,59.6,40.59,39.6,False
2025-02-27,16,DIP,0.319,603,52.7,50.63,76.5,False
2025-02-27,17,DIP,0.578,789,39.6,81.55,98.5,False
2025-02-27,18,DIP,0.575,791,42.6,81.55,102.9,False
2025-02-27,19,DIP,0.589,726,38.9,75.62,119.0,False
2025-02-27,20,DIP,0.483,741,39.5,71.31,100.9,False
2025-02-27,21,DIP,0.461,719,40.6,68.0,99.0,False
2025-02-27,22,DIP,0.225,640,59.4,49.19,49.2,False
2025-02-27,23,DIP,0.148,524,57.6,37.27,15.9,False
2025-02-27,0,Academic City,0.0,533,65.6,31.98,3.0,False
2025-02-27,1,Academic City,0.0,520,66.7,31.2,0.0,False
2025-02-27,2,Academic City,0.0,466,73.3,27.96,20.2,False
2025-02-27,3,Academic City,0.016,514,69.6,31.46,0.0,False
2025-02-27,4,Academic City,0.054,482,68.9,30.86,28.5,False
2025-02-27,5,Academic City,0.071,545,59.8,35.6,3.5,False
2025-02-27,6,Academic City,0.062,547,67.9,35.36,0.0,False
2025-02-27,7,Academic City,0.281,631,51.7,51.16,59.8,False
2025-02-27,8,Academic City,0.488,710,41.7,68.57,113.7,False
2025-02-27,9,Academic City,0.299,693,53.8,57.11,42.8,False
2025-02-27,10,Academic City,0.277,642,54.9,51.87,53.3,False
2025-02-27,11,Academic City,0.25,645,51.0,50.8,70.6,False
2025-02-27,12,Academic City,0.244,603,46.5,47.23,43.0,False
2025-02-27,13,Academic City,0.281,606,47.9,49.12,18.2,False
2025-02-27,14,Academic City,0.337,725,48.6,61.84,66.5,False
2025-02-27,15,Academic City,0.313,684,55.6,57.07,74.6,False
2025-02-27,16,Academic City,0.428,758,40.6,69.82,106.2,False
2025-02-27,17,Academic City,0.5,681,43.1,66.4,74.5,False
2025-02-27,18,Academic City,0.476,756,41.2,72.33,100.1,False
2025-02-27,19,Academic City,0.651,863,32.2,93.92,120.8,False
2025-02-27,20,Academic City,0.396,743,41.5,66.64,66.1,False
2025-02-27,21,Academic City,0.416,726,49.5,66.22,81.9,False
2025-02-27,22,Academic City,0.395,723,40.7,64.81,89.0,False
2025-02-27,23,Academic City,0.187,572,60.9,42.34,40.2,False
2025-02-27,0,Jumeirah,0.186,619,51.4,45.75,28.0,False
2025-02-27,1,Jumeirah,0.008,567,67.3,34.38,0.0,False
2025-02-27,2,Jumeirah,0.0,528,64.4,31.68,0.0,False
2025-02-27,3,Jumeirah,0.0,507,65.7,30.42,4.8,False
2025-02-27,4,Jumeirah,0.034,520,66.2,32.54,0.0,False
2025-02-27,5,Jumeirah,0.027,532,61.7,33.01,16.4,False
2025-02-27,6,Jumeirah,0.248,645,56.2,50.67,73.2,False
2025-02-27,7,Jumeirah,0.531,766,42.7,76.45,89.3,False
2025-02-27,8,Jumeirah,0.524,792,40.3,78.62,93.1,False
2025-02-27,9,Jumeirah,0.538,857,37.4,85.99,90.2,False
2025-02-27,10,Jumeirah,0.43,769,45.3,70.91,94.5,False
2025-02-27,11,Jumeirah,0.421,671,46.7,61.45,132.5,False
2025-02-27,12,Jumeirah,0.577,790,40.3,81.57,118.7,False
2025-02-27,13,Jumeirah,0.491,752,40.9,72.83,100.2,False
2025-02-27,14,Jumeirah,0.59,783,36.7,81.61,107.2,False
2025-02-27,15,Jumeirah,0.368,704,50.5,61.67,60.8,False
2025-02-27,16,Jumeirah,0.454,712,44.7,66.97,101.1,False
2025-02-27,17,Jumeirah,0.685,822,34.4,91.55,146.3,False
2025-02-27,18,Jumeirah,0.756,880,31.8,102.68,142.9,False
2025-02-27,19,Jumeirah,0.719,839,35.2,95.57,137.7,False
2025-02-27,20,Jumeirah,0.564,788,43.2,80.61,113.3,False
2025-02-27,21,Jumeirah,0.513,738,41.7,72.67,79.3,False
2025-02-27,22,Jumeirah,0.218,567,50.5,43.28,33.5,False
2025-02-27,23,Jumeirah,0.206,610,55.3,46.01,62.8,False
2025-02-27,0,Al Barsha,0.097,564,58.8,37.94,51.1,False
2025-02-27,1,Al Barsha,0.125,566,60.9,39.28,23.7,False
2025-02-27,2,Al Barsha,0.127,577,60.0,40.11,52.2,False
2025-02-27,3,Al Barsha,0.047,503,61.7,31.97,4.9,False
2025-02-27,4,Al Barsha,0.0,511,66.8,30.66,0.0,False
2025-02-27,5,Al Barsha,0.0,485,63.9,29.1,2.1,False
2025-02-27,6,Al Barsha,0.108,558,58.4,38.02,32.8,False
2025-02-27,7,Al Barsha,0.484,726,38.8,69.89,112.4,False
2025-02-27,8,Al Barsha,0.931,942,19.5,122.32,154.9,False
2025-02-27,9,Al Barsha,0.659,763,38.6,83.46,153.0,False
2025-02-27,10,Al Barsha,0.575,785,39.2,80.93,119.5,False
2025-02-27,11,Al Barsha,0.606,803,36.5,84.65,123.0,False
2025-02-27,12,Al Barsha,0.417,704,42.3,64.24,89.3,False
2025-02-27,13,Al Barsha,0.691,860,28.1,96.2,153.3,False
2025-02-27,14,Al Barsha,0.517,695,38.2,68.65,94.0,False
2025-02-27,15,Al Barsha,0.602,815,39.3,85.67,105.4,False
2025-02-27,16,Al Barsha,0.539,758,39.2,76.12,106.7,False
2025-02-27,17,Al Barsha,0.776,901,26.1,106.5,163.8,False
2025-02-27,18,Al Barsha,0.755,854,28.0,99.61,170.5,False
2025-02-27,19,Al Barsha,0.677,865,38.7,95.84,154.5,False
2025-02-27,20,Al Barsha,0.751,922,28.8,107.22,180.6,False
2025-02-27,21,Al Barsha,0.627,837,30.5,89.56,104.1,False
2025-02-27,22,Al Barsha,0.222,580,52.7,44.46,52.5,False
2025-02-27,23,Al Barsha,0.103,510,60.0,34.55,16.9,False
2025-02-27,0,Airport Area,0.165,629,59.8,45.55,46.9,False
2025-02-27,1,Airport Area,0.107,554,59.9,37.68,18.6,False
2025-02-27,2,Airport Area,0.061,523,59.9,33.79,0.0,False
2025-02-27,3,Airport Area,0.187,621,52.3,45.96,36.0,False
2025-02-27,4,Airport Area,0.082,570,60.0,37.7,1.3,False
2025-02-27,5,Airport Area,0.134,570,60.4,39.93,47.8,False
2025-02-27,6,Airport Area,0.213,602,54.1,45.74,30.2,False
2025-02-27,7,Airport Area,0.752,868,33.8,101.02,133.5,False
2025-02-27,8,Airport Area,1.0,985,22.0,132.98,179.2,False
2025-02-27,9,Airport Area,0.784,881,31.0,104.67,141.6,False
2025-02-27,10,Airport Area,0.576,783,41.5,80.8,104.9,False
2025-02-27,11,Airport Area,0.523,753,39.8,74.7,91.3,False
2025-02-27,12,Airport Area,0.74,837,33.6,96.68,134.0,False
2025-02-27,13,Airport Area,0.713,834,33.6,94.61,165.1,False
2025-02-27,14,Airport Area,0.719,809,30.1,92.18,147.3,False
2025-02-27,15,Airport Area,0.497,725,38.4,70.5,101.9,False
2025-02-27,16,Airport Area,0.804,913,27.5,109.81,149.2,False
2025-02-27,17,Airport Area,0.863,956,24.6,119.21,192.4,False
2025-02-27,18,Airport Area,0.938,995,22.6,129.68,208.7,False
2025-02-27,19,Airport Area,0.91,992,24.3,127.22,182.9,False
2025-02-27,20,Airport Area,0.714,823,29.6,93.42,133.1,False
2025-02-27,21,Airport Area,0.556,825,37.6,83.92,122.6,False
2025-02-27,22,Airport Area,0.33,630,44.3,53.41,59.7,False
2025-02-27,23,Airport Area,0.201,632,56.8,47.46,41.2,False
2025-02-28,0,Deira,0.012,471,62.3,28.68,11.9,True
2025-02-28,1,Deira,0.151,589,59.0,42.03,45.2,True
2025-02-28,2,Deira,0.064,559,62.7,36.24,0.0,True
2025-02-28,3,Deira,0.05,530,65.3,33.79,6.7,True
2025-02-28,4,Deira,0.0,517,68.1,31.02,0.0,True
2025-02-28,5,Deira,0.022,553,69.3,34.1,16.1,True
2025-02-28,6,Deira,0.128,541,57.0,37.65,53.1,True
2025-02-28,7,Deira,0.578,798,40.2,82.46,101.6,True
2025-02-28,8,Deira,0.833,902,30.6,110.46,166.5,True
2025-02-28,9,Deira,0.709,876,33.6,99.17,132.5,True
2025-02-28,10,Deira,0.351,681,49.8,58.79,71.4,True
2025-02-28,11,Deira,0.42,691,47.7,63.25,90.2,True
2025-02-28,12,Deira,0.493,768,45.9,74.5,99.7,True
2025-02-28,13,Deira,0.489,792,45.0,76.59,124.8,True
2025-02-28,14,Deira,0.522,779,36.4,77.24,59.8,True
2025-02-28,15,Deira,0.454,749,46.6,70.45,100.6,True
2025-02-28,16,Deira,0.6,831,35.9,87.24,115.0,True
2025-02-28,17,Deira,0.678,836,29.3,92.64,134.5,True
2025-02-28,18,Deira,0.67,818,34.6,90.18,138.9,True
2025-02-28,19,Deira,0.775,898,32.4,106.05,154.3,True
2025-02-28,20,Deira,0.516,748,42.0,73.82,111.9,True
2025-02-28,21,Deira,0.469,782,44.3,74.41,108.2,True
2025-02-28,22,Deira,0.276,606,50.5,48.9,67.5,True
2025-02-28,23,Deira,0.112,582,60.2,39.82,17.8,True
2025-02-28,0,Bur Dubai,0.055,520,68.6,33.33,28.2,True
2025-02-28,1,Bur Dubai,0.105,598,59.1,40.57,15.3,True
2025-02-28,2,Bur Dubai,0.073,532,58.5,34.82,19.8,True
2025-02-28,3,Bur Dubai,0.042,525,64.9,33.15,15.4,True
2025-02-28,4,Bur Dubai,0.173,572,55.6,41.74,27.0,True
2025-02-28,5,Bur Dubai,0.143,574,60.6,40.59,22.6,True
2025-02-28,6,Bur Dubai,0.084,530,63.1,35.14,0.0,True
2025-02-28,7,Bur Dubai,0.395,692,46.0,62.01,63.0,True
2025-02-28,8,Bur Dubai,0.709,845,34.6,95.66,159.8,True
2025-02-28,9,Bur Dubai,0.568,774,37.2,79.4,95.7,True
2025-02-28,10,Bur Dubai,0.421,725,47.8,66.38,95.9,True
2025-02-28,11,Bur Dubai,0.397,709,49.5,63.64,80.6,True
2025-02-28,12,Bur Dubai,0.501,702,43.0,68.47,100.2,True
2025-02-28,13,Bur Dubai,0.493,740,41.8,71.78,100.1,True
2025-02-28,14,Bur Dubai,0.556,783,42.2,79.62,125.9,True
2025-02-28,15,Bur Dubai,0.407,669,44.3,60.57,81.8,True
2025-02-28,16,Bur Dubai,0.503,777,36.6,75.93,115.2,True
2025-02-28,17,Bur Dubai,0.612,775,39.0,82.09,117.7,True
2025-02-28,18,Bur Dubai,0.75,883,30.9,102.63,191.5,True
2025-02-28,19,Bur Dubai,0.604,813,37.9,85.64,126.9,True
2025-02-28,20,Bur Dubai,0.577,753,36.5,77.75,115.3,True
2025-02-28,21,Bur Dubai,0.513,774,41.9,76.25,109.2,True
2025-02-28,22,Bur Dubai,0.31,581,52.2,48.37,46.0,True
2025-02-28,23,Bur Dubai,0.173,634,55.1,46.27,43.8,True
2025-02-28,0,Downtown,0.293,664,50.9,54.41,71.4,True
2025-02-28,1,Downtown,0.187,588,57.4,43.53,34.8,True
2025-02-28,2,Downtown,0.006,508,62.1,30.71,0.0,True
2025-02-28,3,Downtown,0.033,510,62.9,31.87,41.9,True
2025-02-28,4,Downtown,0.048,528,65.6,33.6,0.0,True
2025-02-28,5,Downtown,0.103,530,62.7,35.88,32.9,True
2025-02-28,6,Downtown,0.129,542,61.1,37.75,23.0,True
2025-02-28,7,Downtown,0.705,823,27.5,92.89,153.2,True
2025-02-28,8,Downtown,0.921,948,27.1,122.34,179.9,True
2025-02-28,9,Downtown,0.775,876,30.2,103.45,156.9,True
2025-02-28,10,Downtown,0.487,742,43.8,71.61,111.4,True
2025-02-28,11,Downtown,0.551,809,41.8,81.98,98.1,True
2025-02-28,12,Downtown,0.694,824,33.7,92.34,155.4,True
2025-02-28,13,Downtown,0.759,823,28.1,96.21,138.2,True
2025-02-28,14,Downtown,0.571,777,34.8,79.89,131.0,True
2025-02-28,15,Downtown,0.347,684,45.9,58.84,64.2,True
2025-02-28,16,Downtown,0.686,787,31.5,87.69,121.8,True
2025-02-28,17,Downtown,0.993,989,17.8,133.0,202.4,True
2025-02-28,18,Downtown,0.917,954,24.1,122.84,175.0,True
2025-02-28,19,Downtown,0.886,971,26.4,122.76,168.8,True
2025-02-28,20,Downtown,0.778,871,24.9,103.08,156.4,True
2025-02-28,21,Downtown,0.599,778,32.7,81.64,104.0,True
2025-02-28,22,Downtown,0.478,712,42.0,68.25,101.5,True
2025-02-28,23,Downtown,0.264,573,50.9,45.7,30.7,True
2025-02-28,0,Marina,0.056,547,63.8,35.11,5.6,True
2025-02-28,1,Marina,0.083,563,61.9,37.28,31.8,True
2025-02-28,2,Marina,0.167,572,59.1,41.47,32.6,True
2025-02-28,3,Marina,0.159,641,59.9,46.11,34.2,True
2025-02-28,4,Marina,0.095,567,60.1,38.07,11.8,True
2025-02-28,5,Marina,0.136,567,54.6,39.8,8.6,True
2025-02-28,6,Marina,0.014,434,61.9,26.5,10.9,True
2025-02-28,7,Marina,0.43,706,41.2,65.12,52.2,True
2025-02-28,8,Marina,0.627,763,38.5,81.67,129.1,True
2025-02-28,9,Marina,0.562,829,38.5,84.65,102.5,True
2025-02-28,10,Marina,0.369,691,47.6,60.6,65.9,True
2025-02-28,11,Marina,0.462,725,42.8,68.6,95.6,True
2025-02-28,12,Marina,0.41,680,45.4,61.7,68.5,True
2025-02-28,13,Marina,0.42,675,46.8,61.78,79.8,True
2025-02-28,14,Marina,0.367,724,53.8,63.36,75.3,True
2025-02-28,15,Marina,0.451,714,37.8,66.97,74.8,True
2025-02-28,16,Marina,0.509,700,43.3,68.73,88.5,True
2025-02-28,17,Marina,0.612,832,36.1,88.1,101.4,True
2025-02-28,18,Marina,0.716,890,34.9,101.22,133.8,True
2025-02-28,19,Marina,0.516,742,42.7,73.21,106.6,True
2025-02-28,20,Marina,0.603,812,36.8,85.43,107.1,True
2025-02-28,21,Marina,0.385,761,48.4,67.65,58.3,True
2025-02-28,22,Marina,0.189,616,56.6,45.71,47.3,True
2025-02-28,23,Marina,0.263,643,53.5,51.25,75.3,True
2025-02-28,0,JBR,0.007,493,65.5,29.83,0.0,True
2025-02-28,1,JBR,0.016,512,59.6,31.34,0.0,True
2025-02-28,2,JBR,0.199,597,57.4,44.75,39.9,True
2025-02-28,3,JBR,0.027,480,64.5,29.76,5.0,True
2025-02-28,4,JBR,0.029,520,66.0,32.31,0.0,True
2025-02-28,5,JBR,0.0,500,62.3,30.0,0.0,True
2025-02-28,6,JBR,0.252,553,49.4,43.65,59.2,True
2025-02-28,7,JBR,0.364,716,48.3,62.5,73.7,True
2025-02-28,8,JBR,0.511,745,45.8,73.25,91.9,True
2025-02-28,9,JBR,0.478,737,41.2,70.65,111.5,True
2025-02-28,10,JBR,0.416,687,48.5,62.65,61.6,True
2025-02-28,11,JBR,0.289,586,48.5,47.85,43.7,True
2025-02-28,12,JBR,0.475,763,45.1,72.99,110.9,True
2025-02-28,13,JBR,0.393,665,46.9,59.52,51.4,True
2025-02-28,14,JBR,0.28,621,52.5,50.29,52.4,True
2025-02-28,15,JBR,0.42,763,45.1,69.81,68.0,True
2025-02-28,16,JBR,0.445,725,41.0,67.7,63.7,True
2025-02-28,17,JBR,0.435,697,44.7,64.54,69.2,True
2025-02-28,18,JBR,0.655,822,36.5,89.72,140.2,True
2025-02-28,19,JBR,0.5,773,44.6,75.38,101.5,True
2025-02-28,20,JBR,0.536,733,35.3,73.45,84.2,True
2025-02-28,21,JBR,0.391,716,49.3,63.95,83.9,True
2025-02-28,22,JBR,0.197,587,58.2,43.89,31.0,True
2025-02-28,23,JBR,0.043,496,61.2,31.36,22.4,True
2025-02-28,0,Business Bay,0.161,564,62.0,40.65,24.5,True
2025-02-28,1,Business Bay,0.0,498,64.7,29.88,0.0,True
2025-02-28,2,Business Bay,0.06,470,63.4,30.32,0.4,True
2025-02-28,3,Business Bay,0.238,571,53.6,44.45,48.0,True
2025-02-28,4,Business Bay,0.025,520,58.2,32.16,15.3,True
2025-02-28,5,Business Bay,0.0,551,68.6,33.06,0.0,True
2025-02-28,6,Business Bay,0.239,665,51.9,51.82,81.2,True
2025-02-28,7,Business Bay,0.523,765,39.1,75.92,117.3,True
2025-02-28,8,Business Bay,0.782,926,29.8,109.87,146.3,True
2025-02-28,9,Business Bay,0.733,827,31.5,95.11,163.0,True
2025-02-28,10,Business Bay,0.469,673,47.0,64.08,88.2,True
2025-02-28,11,Business Bay,0.556,814,37.4,82.79,119.3,True
2025-02-28,12,Business Bay,0.595,789,37.5,82.54,119.0,True
2025-02-28,13,Business Bay,0.596,805,38.2,84.28,129.6,True
2025-02-28,14,Business Bay,0.45,741,44.8,69.48,103.9,True
2025-02-28,15,Business Bay,0.479,721,45.2,69.16,106.2,True
2025-02-28,16,Business Bay,0.534,761,42.1,76.15,106.8,True
2025-02-28,17,Business Bay,0.827,918,23.5,112.04,132.8,True
2025-02-28,18,Business Bay,0.887,896,24.7,113.36,199.9,True
2025-02-28,19,Business Bay,0.797,880,28.2,105.4,182.5,True
2025-02-28,20,Business Bay,0.61,781,36.5,82.59,104.2,True
2025-02-28,21,Business Bay,0.603,774,35.3,81.43,119.9,True
2025-02-28,22,Business Bay,0.214,611,58.8,46.48,28.1,True
2025-02-28,23,Business Bay,0.088,587,59.8,39.09,6.7,True
2025-02-28,0,Al Quoz,0.112,527,60.0,36.06,46.5,True
2025-02-28,1,Al Quoz,0.094,604,58.7,40.49,0.0,True
2025-02-28,2,Al Quoz,0.096,567,61.0,38.1,49.5,True
2025-02-28,3,Al Quoz,0.0,502,67.7,30.12,0.0,True
2025-02-28,4,Al Quoz,0.03,531,62.5,33.05,0.4,True
2025-02-28,5,Al Quoz,0.182,574,54.7,42.29,31.2,True
2025-02-28,6,Al Quoz,0.137,543,58.7,38.16,68.6,True
2025-02-28,7,Al Quoz,0.42,732,50.6,67.0,90.3,True
2025-02-28,8,Al Quoz,0.584,831,39.6,86.26,125.1,True
2025-02-28,9,Al Quoz,0.538,774,42.1,77.65,96.7,True
2025-02-28,10,Al Quoz,0.436,660,41.9,61.2,83.2,True
2025-02-28,11,Al Quoz,0.38,739,46.0,65.39,79.6,True
2025-02-28,12,Al Quoz,0.396,672,53.3,60.28,71.2,True
2025-02-28,13,Al Quoz,0.419,697,52.5,63.71,76.1,True
2025-02-28,14,Al Quoz,0.416,690,42.4,62.93,85.9,True
2025-02-28,15,Al Quoz,0.225,598,54.7,45.98,41.5,True
2025-02-28,16,Al Quoz,0.396,704,52.8,63.16,83.8,True
2025-02-28,17,Al Quoz,0.659,802,32.6,87.75,111.7,True
2025-02-28,18,Al Quoz,0.56,719,40.3,73.32,111.7,True
2025-02-28,19,Al Quoz,0.48,807,41.8,77.46,91.3,True
2025-02-28,20,Al Quoz,0.353,625,48.4,54.05,77.4,True
2025-02-28,21,Al Quoz,0.184,547,56.3,40.38,31.4,True
2025-02-28,22,Al Quoz,0.22,629,53.4,48.1,54.8,True
2025-02-28,23,Al Quoz,0.138,527,61.4,37.06,44.5,True
2025-02-28,0,DIP,0.0,535,65.5,32.1,14.4,True
2025-02-28,1,DIP,0.0,478,73.6,28.68,0.3,True
2025-02-28,2,DIP,0.04,548,71.0,34.54,0.0,True
2025-02-28,3,DIP,0.0,457,63.7,27.42,0.0,True
2025-02-28,4,DIP,0.014,562,69.2,34.29,11.0,True
2025-02-28,5,DIP,0.188,593,53.8,43.93,60.4,True
2025-02-28,6,DIP,0.143,610,62.2,43.12,62.9,True
2025-02-28,7,DIP,0.278,557,52.9,45.03,51.7,True
2025-02-28,8,DIP,0.552,733,40.9,74.33,95.3,True
2025-02-28,9,DIP,0.358,667,50.0,57.92,75.2,True
2025-02-28,10,DIP,0.349,638,48.3,54.99,89.4,True
2025-02-28,11,DIP,0.288,673,54.5,54.93,79.0,True
2025-02-28,12,DIP,0.289,658,51.2,53.77,44.4,True
2025-02-28,13,DIP,0.332,660,54.7,56.01,44.7,True
2025-02-28,14,DIP,0.23,658,48.3,50.82,76.2,True
2025-02-28,15,DIP,0.201,579,57.9,43.48,25.9,True
2025-02-28,16,DIP,0.239,618,55.4,48.17,62.8,True
2025-02-28,17,DIP,0.418,671,48.3,61.29,76.6,True
2025-02-28,18,DIP,0.375,646,48.7,56.95,89.6,True
2025-02-28,19,DIP,0.598,787,41.4,82.49,161.0,True
2025-02-28,20,DIP,0.442,749,40.4,69.79,91.5,True
2025-02-28,21,DIP,0.216,595,52.8,45.36,62.0,True
2025-02-28,22,DIP,0.112,501,58.0,34.27,31.5,True
2025-02-28,23,DIP,0.049,517,62.5,32.91,0.0,True
2025-02-28,0,Academic City,0.094,532,59.1,35.65,0.0,True
2025-02-28,1,Academic City,0.086,545,63.1,36.22,8.5,True
2025-02-28,2,Academic City,0.0,462,65.0,27.72,12.4,True
2025-02-28,3,Academic City,0.018,509,65.7,31.23,0.0,True
2025-02-28,4,Academic City,0.003,529,62.2,31.86,0.0,True
2025-02-28,5,Academic City,0.0,502,62.0,30.12,0.0,True
2025-02-28,6,Academic City,0.159,590,66.0,42.45,31.4,True
2025-02-28,7,Academic City,0.363,720,51.7,62.83,69.5,True
2025-02-28,8,Academic City,0.359,679,49.2,59.03,83.7,True
2025-02-28,9,Academic City,0.237,621,50.1,48.32,37.2,True
2025-02-28,10,Academic City,0.199,556,52.1,41.66,37.9,True
2025-02-28,11,Academic City,0.211,622,60.2,47.14,57.7,True
2025-02-28,12,Academic City,0.448,764,41.8,71.52,104.7,True
2025-02-28,13,Academic City,0.306,633,50.0,52.5,42.9,True
2025-02-28,14,Academic City,0.335,629,53.9,53.56,34.6,True
2025-02-28,15,Academic City,0.236,602,53.1,46.77,44.4,True
2025-02-28,16,Academic City,0.303,665,46.7,55.03,64.4,True
2025-02-28,17,Academic City,0.416,706,47.6,64.41,74.5,True
2025-02-28,18,Academic City,0.403,674,47.3,60.8,66.4,True
2025-02-28,19,Academic City,0.289,659,51.6,53.81,60.3,True
2025-02-28,20,Academic City,0.178,620,53.6,45.48,29.1,True
2025-02-28,21,Academic City,0.239,663,55.0,51.65,23.8,True
2025-02-28,22,Academic City,0.251,640,55.9,50.43,33.6,True
2025-02-28,23,Academic City,0.177,612,55.9,44.85,51.5,True
2025-02-28,0,Jumeirah,0.131,545,58.1,38.06,32.6,True
2025-02-28,1,Jumeirah,0.16,590,57.2,42.49,49.6,True
2025-02-28,2,Jumeirah,0.055,571,60.5,36.61,9.6,True
2025-02-28,3,Jumeirah,0.05,492,63.3,31.36,8.7,True
2025-02-28,4,Jumeirah,0.056,518,64.5,33.26,17.0,True
2025-02-28,5,Jumeirah,0.156,627,62.9,44.97,15.4,True
2025-02-28,6,Jumeirah,0.175,565,56.0,41.31,24.8,True
2025-02-28,7,Jumeirah,0.315,628,51.9,52.52,57.8,True
2025-02-28,8,Jumeirah,0.448,719,48.5,67.31,102.6,True
2025-02-28,9,Jumeirah,0.599,795,35.8,83.4,122.4,True
2025-02-28,10,Jumeirah,0.421,721,42.8,66.01,78.4,True
2025-02-28,11,Jumeirah,0.377,679,48.5,59.95,90.8,True
2025-02-28,12,Jumeirah,0.373,752,50.0,66.18,71.3,True
2025-02-28,13,Jumeirah,0.498,722,41.2,70.26,102.8,True
2025-02-28,14,Jumeirah,0.366,670,48.5,58.59,62.8,True
2025-02-28,15,Jumeirah,0.316,668,50.1,55.91,75.6,True
2025-02-28,16,Jumeirah,0.398,739,45.4,66.39,101.3,True
2025-02-28,17,Jumeirah,0.427,713,46.7,65.59,96.9,True
